ID;ROW_NUMBER;COMPANY_CODE;SALES_ORGANIZATION;SIM_ROUND;SIM_PERIOD;MATERIAL_DESCRIPTION;DISTRIBUTION_CHANNEL;AREA;QUANTITY;UNIT;AVERAGE_PRICE;NET_VALUE;CURRENCY
.1~3348;3348;F5;Company;07;14;Ice Cream;16;West;44;ST;48,9;2161,2;EUR
.1~3352;3352;F5;Company;07;14;Milk;16;South;161;ST;28,17;4535,65;EUR
.1~3356;3356;F5;Company;07;14;Yoghurt;16;North;434;ST;31,12;13507,4;EUR
.1~3360;3360;F5;Company;07;14;Yoghurt;16;West;186;ST;31,3;5821,8;EUR
.1~3372;3372;F5;Company;08;15;Cheese;16;West;59;ST;89,5;5280,5;EUR
.1~3374;3374;F5;Company;08;15;Cream;16;North;69;ST;76;5244;EUR
.1~3378;3378;F5;Company;08;15;Cream;16;West;50;ST;76;3800;EUR
.1~3386;3386;F5;Company;08;15;Milk;16;North;0;;0;0;
.1~3388;3388;F5;Company;08;15;Milk;16;South;76;ST;28;2128;EUR
.1~3392;3392;F5;Company;08;15;Yoghurt;16;North;122;ST;30,65;3744;EUR
.1~3426;3426;F5;Company;08;16;Milk;16;West;298;ST;25,5;7599;EUR
.1~3430;3430;F5;Company;08;16;Yoghurt;16;South;395;ST;31,51;12561;EUR
.1~3440;3440;G5;Company;01;1;Cheese;16;North;18;ST;99,2;1785,6;EUR
.1~3448;3448;G5;Company;01;1;Cream;16;South;0;;0;0;
.1~3458;3458;G5;Company;01;1;Milk;16;North;179;ST;29,8;5334,2;EUR
.1~3460;3460;G5;Company;01;1;Milk;16;West;0;;0;0;
.1~3462;3462;G5;Company;01;1;Yoghurt;16;South;60;ST;31;1860;EUR
.1~3466;3466;G5;Company;01;2;Butter;16;North;36;ST;68;2448;EUR
.1~3468;3468;G5;Company;01;2;Butter;16;South;72;ST;68;4896;EUR
.1~3470;3470;G5;Company;01;2;Butter;16;West;28;ST;68;1904;EUR
.1~3476;3476;G5;Company;01;2;Cheese;16;West;58;ST;95;5510;EUR
.1~3486;3486;G5;Company;01;2;Ice Cream;16;South;47;ST;49;2303;EUR
.1~3488;3488;G5;Company;01;2;Ice Cream;16;West;35;ST;49;1715;EUR
.1~3494;3494;G5;Company;01;2;Milk;16;West;174;ST;31,33;5430;EUR
.1~3498;3498;G5;Company;01;2;Yoghurt;16;South;236;ST;31,9;7553,6;EUR
.1~3508;3508;G5;Company;02;3;Cheese;16;North;23;ST;95;2185;EUR
.1~3510;3510;G5;Company;02;3;Cheese;16;South;0;;0;0;
.1~3516;3516;G5;Company;02;3;Cream;16;South;78;ST;80;6240;EUR
.1~3518;3518;G5;Company;02;3;Cream;16;West;21;ST;80;1680;EUR
.1~3536;3536;G5;Company;02;3;Yoghurt;16;West;49;ST;32;1568;EUR
.1~3542;3542;G5;Company;02;4;Butter;16;West;34;ST;67;2278;EUR
.1~3552;3552;G5;Company;02;4;Cream;16;South;19;ST;80;1520;EUR
.1~3554;3554;G5;Company;02;4;Cream;16;West;20;ST;80;1600;EUR
.1~3556;3556;G5;Company;02;4;Ice Cream;16;North;88;ST;50;4400;EUR
.1~3564;3564;G5;Company;02;4;Milk;16;South;236;ST;28,33;6676;EUR
.1~3566;3566;G5;Company;02;4;Milk;16;West;263;ST;29;7549;EUR
.1~3574;3574;G5;Company;03;5;Butter;16;North;46;ST;67;3082;EUR
.1~3578;3578;G5;Company;03;5;Butter;16;West;36;ST;67;2412;EUR
.1~3588;3588;G5;Company;03;5;Cream;16;South;95;ST;79,5;7555;EUR
.1~3606;3606;G5;Company;03;5;Yoghurt;16;South;528;ST;32,6;17196;EUR
.1~3608;3608;G5;Company;03;5;Yoghurt;16;West;0;;0;0;
.1~3610;3610;G5;Company;03;6;Butter;16;North;0;;0;0;
.1~3618;3618;G5;Company;03;6;Cheese;16;South;35;ST;94;3290;EUR
.1~3620;3620;G5;Company;03;6;Cheese;16;West;145;ST;94;13630;EUR
.1~3626;3626;G5;Company;03;6;Cream;16;West;70;ST;79;5530;EUR
.1~3638;3638;G5;Company;03;6;Milk;16;West;199;ST;31,5;6256;EUR
.1~3640;3640;G5;Company;03;6;Yoghurt;16;North;174;ST;34,33;5974;EUR
.1~3648;3648;G5;Company;04;7;Butter;16;South;145;ST;65;9425;EUR
.1~3650;3650;G5;Company;04;7;Butter;16;West;130;ST;65;8450;EUR
.1~3652;3652;G5;Company;04;7;Cheese;16;North;19;ST;94;1786;EUR
.1~3658;3658;G5;Company;04;7;Cream;16;North;71;ST;79,66;5652;EUR
.1~3672;3672;G5;Company;04;7;Milk;16;South;76;ST;32;2432;EUR
.1~3688;3688;G5;Company;04;8;Cheese;16;North;35;ST;92;3220;EUR
.1~3690;3690;G5;Company;04;8;Cheese;16;South;19;ST;92;1748;EUR
.1~3694;3694;G5;Company;04;8;Cream;16;North;164;ST;73,16;12011;EUR
.1~3696;3696;G5;Company;04;8;Cream;16;South;113;ST;73,75;8346;EUR
.1~3706;3706;G5;Company;04;8;Milk;16;North;636;ST;31;19716;EUR
.1~3710;3710;G5;Company;04;8;Milk;16;West;131;ST;31;4061;EUR
.1~3718;3718;G5;Company;05;9;Butter;16;North;196;ST;65;12740;EUR
.1~3722;3722;G5;Company;05;9;Butter;16;West;96;ST;65;6240;EUR
.1~3728;3728;G5;Company;05;9;Cheese;16;West;213;ST;92;19596;EUR
.1~3732;3732;G5;Company;05;9;Cream;16;South;239;ST;72;17208;EUR
.1~3738;3738;G5;Company;05;9;Ice Cream;16;South;37;ST;48;1776;EUR
.1~3746;3746;G5;Company;05;9;Milk;16;West;0;;0;0;
.1~3748;3748;G5;Company;05;9;Yoghurt;16;North;64;ST;32;2048;EUR
.1~3750;3750;G5;Company;05;9;Yoghurt;16;South;487;ST;33,25;16150;EUR
.1~3752;3752;G5;Company;05;9;Yoghurt;16;West;52;ST;34;1768;EUR
.1~3762;3762;G5;Company;05;10;Cheese;16;South;19;ST;94;1786;EUR
.1~3764;3764;G5;Company;05;10;Cheese;16;West;191;ST;93,66;17888;EUR
.1~3778;3778;G5;Company;05;10;Milk;16;North;438;ST;31;13578;EUR
.1~3786;3786;G5;Company;05;10;Yoghurt;16;South;428;ST;35,25;15096;EUR
.1~3792;3792;G5;Company;06;11;Butter;16;South;87;ST;65;5655;EUR
.1~3794;3794;G5;Company;06;11;Butter;16;West;53;ST;65;3445;EUR
.1~3796;3796;G5;Company;06;11;Cheese;16;North;55;ST;93;5115;EUR
.1~3800;3800;G5;Company;06;11;Cheese;16;West;118;ST;93,2;11000;EUR
.1~3810;3810;G5;Company;06;11;Ice Cream;16;South;46;ST;47;2162;EUR
.1~3816;3816;G5;Company;06;11;Milk;16;South;76;ST;32;2432;EUR
.1~3818;3818;G5;Company;06;11;Milk;16;West;0;;0;0;
.1~3828;3828;G5;Company;06;12;Butter;16;South;74;ST;64;4736;EUR
.1~3830;3830;G5;Company;06;12;Butter;16;West;24;ST;65;1560;EUR
.1~3834;3834;G5;Company;06;12;Cheese;16;South;45;ST;93;4185;EUR
.1~3842;3842;G5;Company;06;12;Cream;16;West;52;ST;72;3744;EUR
.1~3846;3846;G5;Company;06;12;Ice Cream;16;South;92;ST;46,5;4281;EUR
.1~3854;3854;G5;Company;06;12;Milk;16;West;204;ST;30,33;6195;EUR
.1~3856;3856;G5;Company;06;12;Yoghurt;16;North;53;ST;37;1961;EUR
.1~3860;3860;G5;Company;06;12;Yoghurt;16;West;0;;0;0;
.1~3862;3862;G5;Company;07;13;Butter;16;North;151;ST;64,8;9782;EUR
.1~3872;3872;G5;Company;07;13;Cheese;16;West;274;ST;92,46;25335,5;EUR
.1~3882;3882;G5;Company;07;13;Ice Cream;16;South;106;ST;46;4876;EUR
.1~3884;3884;G5;Company;07;13;Ice Cream;16;West;133;ST;46;6118;EUR
.1~3888;3888;G5;Company;07;13;Milk;16;South;0;;0;0;
.1~3890;3890;G5;Company;07;13;Milk;16;West;139;ST;30;4170;EUR
.1~3892;3892;G5;Company;07;13;Yoghurt;16;North;105;ST;36;3780;EUR
.1~3894;3894;G5;Company;07;13;Yoghurt;16;South;121;ST;35,75;4324;EUR
.1~3898;3898;G5;Company;07;14;Butter;16;North;92;ST;66;6072;EUR
.1~3900;3900;G5;Company;07;14;Butter;16;South;246;ST;66;16236;EUR
.1~3902;3902;G5;Company;07;14;Butter;16;West;0;;0;0;
.1~3916;3916;G5;Company;07;14;Ice Cream;16;North;274;ST;46;12604;EUR
.1~3918;3918;G5;Company;07;14;Ice Cream;16;South;193;ST;46;8878;EUR
.1~3920;3920;G5;Company;07;14;Ice Cream;16;West;0;;0;0;
.1~3924;3924;G5;Company;07;14;Milk;16;South;68;ST;28,5;1938;EUR
.1~3928;3928;G5;Company;07;14;Yoghurt;16;North;178;ST;33,33;5942;EUR
.1~3930;3930;G5;Company;07;14;Yoghurt;16;South;343;ST;33,58;11497,5;EUR
.1~3932;3932;G5;Company;07;14;Yoghurt;16;West;51;ST;33;1683;EUR
.1~3940;3940;G5;Company;08;15;Cheese;16;North;34;ST;92,5;3146;EUR
.1~3942;3942;G5;Company;08;15;Cheese;16;South;20;ST;92;1840;EUR
.1~3948;3948;G5;Company;08;15;Cream;16;South;0;;0;0;
.1~3950;3950;G5;Company;08;15;Cream;16;West;0;;0;0;
.1~3954;3954;G5;Company;08;15;Ice Cream;16;South;100;ST;47,66;4773;EUR
.1~3956;3956;G5;Company;08;15;Ice Cream;16;West;171;ST;47,25;8059;EUR
.1~3960;3960;G5;Company;08;15;Milk;16;South;72;ST;28,5;2052;EUR
.1~3966;3966;G5;Company;08;15;Yoghurt;16;South;415;ST;31,85;13260;EUR
.1~3968;3968;G5;Company;08;15;Yoghurt;16;West;58;ST;30;1740;EUR
.1~3992;3992;G5;Company;08;16;Ice Cream;16;West;162;ST;45;7290;EUR
.1~3994;3994;G5;Company;08;16;Milk;16;North;691;ST;25,4;17435,5;EUR
.1~4004;4004;G5;Company;08;16;Yoghurt;16;West;471;ST;28,37;13352,5;EUR
.1~4010;4010;H5;Company;01;1;Butter;16;West;21;ST;71,86;1509,06;EUR
.1~4012;4012;H5;Company;01;1;Cheese;16;North;0;;0;0;
.1~4018;4018;H5;Company;01;1;Cream;16;North;0;;0;0;
.1~4034;4034;H5;Company;01;1;Yoghurt;16;South;100;ST;32,02;3182;EUR
.1~4036;4036;H5;Company;01;1;Yoghurt;16;West;67;ST;31,02;2078,34;EUR
.1~4040;4040;H5;Company;01;2;Butter;16;South;47;ST;71,86;3377,42;EUR
.1~4044;4044;H5;Company;01;2;Cheese;16;North;43;ST;98,85;4249,5;EUR
.1~4058;4058;H5;Company;01;2;Ice Cream;16;South;0;;0;0;
.1~4060;4060;H5;Company;01;2;Ice Cream;16;West;0;;0;0;
.1~4062;4062;H5;Company;01;2;Milk;16;North;194;ST;29,2;5661;EUR
.1~4064;4064;H5;Company;01;2;Milk;16;South;100;ST;29,22;2919,2;EUR
.1~4082;4082;H5;Company;02;3;Cheese;16;South;0;;0;0;
.1~4086;4086;H5;Company;02;3;Cream;16;North;0;;0;0;
.1~4090;4090;H5;Company;02;3;Cream;16;West;0;;0;0;
.1~4094;4094;H5;Company;02;3;Ice Cream;16;South;100;ST;52,23;5220,6;EUR
.1~3621;3621;G5;Market;03;6;Cream;16;North;255;ST;78,55;20029,08;EUR
.1~3623;3623;G5;Market;03;6;Cream;16;South;299;ST;78,86;23521,98;EUR
.1~3627;3627;G5;Market;03;6;Ice Cream;16;North;764;ST;49,75;38119,7;EUR
.1~3629;3629;G5;Market;03;6;Ice Cream;16;South;465;ST;49,36;22917,5;EUR
.1~3641;3641;G5;Market;03;6;Yoghurt;16;South;1929;ST;31,19;59790,21;EUR
.1~3643;3643;G5;Market;03;6;Yoghurt;16;West;935;ST;30,09;28045,26;EUR
.1~3653;3653;G5;Market;04;7;Cheese;16;South;159;ST;89,76;14244,28;EUR
.1~3657;3657;G5;Market;04;7;Cream;16;North;472;ST;78,06;36804,62;EUR
.1~3665;3665;G5;Market;04;7;Ice Cream;16;South;777;ST;48,49;37500,8;EUR
.1~3669;3669;G5;Market;04;7;Milk;16;North;2330;ST;29,7;68940,18;EUR
.1~3681;3681;G5;Market;04;8;Butter;16;North;669;ST;65,26;43691,2;EUR
.1~3691;3691;G5;Market;04;8;Cheese;16;West;1385;ST;89,12;123332,72;EUR
.1~3693;3693;G5;Market;04;8;Cream;16;North;470;ST;75,51;35458,92;EUR
.1~3699;3699;G5;Market;04;8;Ice Cream;16;North;983;ST;49,51;48814,9;EUR
.1~3723;3723;G5;Market;05;9;Cheese;16;North;418;ST;89,52;37441,1;EUR
.1~3733;3733;G5;Market;05;9;Cream;16;West;96;ST;75,68;7340,7;EUR
.1~3741;3741;G5;Market;05;9;Milk;16;North;3068;ST;29,21;89439,6;EUR
.1~3745;3745;G5;Market;05;9;Milk;16;West;1054;ST;28,18;29523,4;EUR
.1~3751;3751;G5;Market;05;9;Yoghurt;16;West;252;ST;30,58;7739,2;EUR
.1~3753;3753;G5;Market;05;10;Butter;16;North;652;ST;66,11;43106,9;EUR
.1~3773;3773;G5;Market;05;10;Ice Cream;16;South;298;ST;49,05;14618,03;EUR
.1~3781;3781;G5;Market;05;10;Milk;16;West;2099;ST;28,65;59843,12;EUR
.1~3787;3787;G5;Market;05;10;Yoghurt;16;West;1233;ST;30,46;37240,36;EUR
.1~3789;3789;G5;Market;06;11;Butter;16;North;891;ST;66,46;59228,8;EUR
.1~3793;3793;G5;Market;06;11;Butter;16;West;335;ST;66,45;22263,6;EUR
.1~3795;3795;G5;Market;06;11;Cheese;16;North;415;ST;89,68;37163,74;EUR
.1~3799;3799;G5;Market;06;11;Cheese;16;West;1347;ST;89,66;120794,9;EUR
.1~3805;3805;G5;Market;06;11;Cream;16;West;254;ST;78,1;19811,94;EUR
.1~3807;3807;G5;Market;06;11;Ice Cream;16;North;1230;ST;49,28;60582,5;EUR
.1~3811;3811;G5;Market;06;11;Ice Cream;16;West;494;ST;49,35;24387,7;EUR
.1~3815;3815;G5;Market;06;11;Milk;16;South;547;ST;30,55;16661,8;EUR
.1~3817;3817;G5;Market;06;11;Milk;16;West;884;ST;29,3;25755,2;EUR
.1~3819;3819;G5;Market;06;11;Yoghurt;16;North;812;ST;32;25837;EUR
.1~3833;3833;G5;Market;06;12;Cheese;16;South;246;ST;89,15;21958,2;EUR
.1~3835;3835;G5;Market;06;12;Cheese;16;West;792;ST;89,63;70972,6;EUR
.1~3853;3853;G5;Market;06;12;Milk;16;West;1397;ST;29,72;41349,91;EUR
.1~3855;3855;G5;Market;06;12;Yoghurt;16;North;1898;ST;30,94;58361,7;EUR
.1~3861;3861;G5;Market;07;13;Butter;16;North;807;ST;66,72;53814,55;EUR
.1~3863;3863;G5;Market;07;13;Butter;16;South;1231;ST;66,74;82193,24;EUR
.1~3867;3867;G5;Market;07;13;Cheese;16;North;530;ST;88,85;47103,1;EUR
.1~3877;3877;G5;Market;07;13;Cream;16;West;185;ST;76,07;14048,66;EUR
.1~3879;3879;G5;Market;07;13;Ice Cream;16;North;1397;ST;48,77;68054,92;EUR
.1~3881;3881;G5;Market;07;13;Ice Cream;16;South;807;ST;48,87;39418,31;EUR
.1~3885;3885;G5;Market;07;13;Milk;16;North;2581;ST;29,73;76468,72;EUR
.1~3887;3887;G5;Market;07;13;Milk;16;South;725;ST;29,32;21187,28;EUR
.1~3905;3905;G5;Market;07;14;Cheese;16;South;371;ST;89,35;33164,4;EUR
.1~3913;3913;G5;Market;07;14;Cream;16;West;150;ST;76,64;11520,96;EUR
.1~3929;3929;G5;Market;07;14;Yoghurt;16;South;2656;ST;31,42;83317,81;EUR
.1~3931;3931;G5;Market;07;14;Yoghurt;16;West;1207;ST;31,57;37832,85;EUR
.1~3937;3937;G5;Market;08;15;Butter;16;West;243;ST;65,73;15980,72;EUR
.1~3941;3941;G5;Market;08;15;Cheese;16;South;254;ST;89,1;22631;EUR
.1~3943;3943;G5;Market;08;15;Cheese;16;West;1044;ST;89,52;93500,7;EUR
.1~3961;3961;G5;Market;08;15;Milk;16;West;940;ST;28,85;26988,1;EUR
.1~3971;3971;G5;Market;08;16;Butter;16;South;1154;ST;65,48;75381;EUR
.1~3977;3977;G5;Market;08;16;Cheese;16;South;680;ST;82,82;51232,1;EUR
.1~3993;3993;G5;Market;08;16;Milk;16;North;3785;ST;28,8;107831,75;EUR
.1~3995;3995;G5;Market;08;16;Milk;16;South;1189;ST;29,43;34760,95;EUR
.1~4003;4003;G5;Market;08;16;Yoghurt;16;West;1405;ST;29,76;41786,1;EUR
.1~4009;4009;H5;Market;01;1;Butter;16;West;47;ST;70,93;3329,06;EUR
.1~4015;4015;H5;Market;01;1;Cheese;16;West;243;ST;92,32;22268,44;EUR
.1~4017;4017;H5;Market;01;1;Cream;16;North;16;ST;93,7;1499,2;EUR
.1~4019;4019;H5;Market;01;1;Cream;16;South;76;ST;82,7;6248,2;EUR
.1~4023;4023;H5;Market;01;1;Ice Cream;16;North;325;ST;51,14;16618,74;EUR
.1~4027;4027;H5;Market;01;1;Ice Cream;16;West;71;ST;52,89;3747,42;EUR
.1~4031;4031;H5;Market;01;1;Milk;16;West;203;ST;28,4;5755,56;EUR
.1~4033;4033;H5;Market;01;1;Yoghurt;16;South;617;ST;31,78;19590,83;EUR
.1~4037;4037;H5;Market;01;2;Butter;16;North;466;ST;69,17;32158,7;EUR
.1~4039;4039;H5;Market;01;2;Butter;16;South;669;ST;69,9;46687,42;EUR
.1~4043;4043;H5;Market;01;2;Cheese;16;North;349;ST;91,64;31917;EUR
.1~4051;4051;H5;Market;01;2;Cream;16;South;87;ST;80,75;7023;EUR
.1~4055;4055;H5;Market;01;2;Ice Cream;16;North;899;ST;50,91;45733,2;EUR
.1~4067;4067;H5;Market;01;2;Yoghurt;16;North;1795;ST;31,29;56037,56;EUR
.1~4069;4069;H5;Market;01;2;Yoghurt;16;South;1616;ST;31,48;50800,52;EUR
.1~4071;4071;H5;Market;01;2;Yoghurt;16;West;743;ST;29,94;22227,76;EUR
.1~4077;4077;H5;Market;02;3;Butter;16;West;122;ST;67,5;8226;EUR
.1~4081;4081;H5;Market;02;3;Cheese;16;South;129;ST;88,85;11456,5;EUR
.1~4089;4089;H5;Market;02;3;Cream;16;West;340;ST;78,49;26653,8;EUR
.1~4103;4103;H5;Market;02;3;Yoghurt;16;North;750;ST;30,18;22472,19;EUR
.1~4111;4111;H5;Market;02;4;Butter;16;South;398;ST;67,63;26905,5;EUR
.1~4117;4117;H5;Market;02;4;Cheese;16;South;382;ST;89,53;34161,9;EUR
.1~4119;4119;H5;Market;02;4;Cheese;16;West;686;ST;91,5;62751,8;EUR
.1~4125;4125;H5;Market;02;4;Cream;16;West;228;ST;78,46;17871,3;EUR
.1~4137;4137;H5;Market;02;4;Milk;16;West;1596;ST;28,82;45578,4;EUR
.1~4139;4139;H5;Market;02;4;Yoghurt;16;North;1335;ST;30,84;41063,5;EUR
.1~4147;4147;H5;Market;03;5;Butter;16;South;701;ST;67,47;47315,08;EUR
.1~4151;4151;H5;Market;03;5;Cheese;16;North;444;ST;90,17;40084,9;EUR
.1~4165;4165;H5;Market;03;5;Ice Cream;16;South;428;ST;49,5;21220,7;EUR
.1~4169;4169;H5;Market;03;5;Milk;16;North;2280;ST;28,39;64730,4;EUR
.1~4171;4171;H5;Market;03;5;Milk;16;South;548;ST;27,6;14811;EUR
.1~4173;4173;H5;Market;03;5;Milk;16;West;919;ST;27,35;25088;EUR
.1~4175;4175;H5;Market;03;5;Yoghurt;16;North;928;ST;31,46;29044,01;EUR
.1~4181;4181;H5;Market;03;6;Butter;16;North;479;ST;66,95;32039,6;EUR
.1~4193;4193;H5;Market;03;6;Cream;16;North;255;ST;78,55;20029,08;EUR
.1~4195;4195;H5;Market;03;6;Cream;16;South;299;ST;78,86;23521,98;EUR
.1~4197;4197;H5;Market;03;6;Cream;16;West;291;ST;78,3;22780,52;EUR
.1~4199;4199;H5;Market;03;6;Ice Cream;16;North;764;ST;49,75;38119,7;EUR
.1~4201;4201;H5;Market;03;6;Ice Cream;16;South;465;ST;49,36;22917,5;EUR
.1~4213;4213;H5;Market;03;6;Yoghurt;16;South;1929;ST;31,19;59790,21;EUR
.1~4215;4215;H5;Market;03;6;Yoghurt;16;West;935;ST;30,09;28045,26;EUR
.1~4217;4217;H5;Market;04;7;Butter;16;North;540;ST;66,23;35784;EUR
.1~4219;4219;H5;Market;04;7;Butter;16;South;771;ST;66,11;50992,7;EUR
.1~4223;4223;H5;Market;04;7;Cheese;16;North;393;ST;88,57;34830,89;EUR
.1~4225;4225;H5;Market;04;7;Cheese;16;South;159;ST;89,76;14244,28;EUR
.1~4229;4229;H5;Market;04;7;Cream;16;North;472;ST;78,06;36804,62;EUR
.1~4231;4231;H5;Market;04;7;Cream;16;South;638;ST;78,13;49812,47;EUR
.1~4237;4237;H5;Market;04;7;Ice Cream;16;South;777;ST;48,49;37500,8;EUR
.1~4241;4241;H5;Market;04;7;Milk;16;North;2330;ST;29,7;68940,18;EUR
.1~4251;4251;H5;Market;04;7;Yoghurt;16;West;579;ST;30,88;17885,58;EUR
.1~4253;4253;H5;Market;04;8;Butter;16;North;669;ST;65,26;43691,2;EUR
.1~4259;4259;H5;Market;04;8;Cheese;16;North;465;ST;87,21;40505,58;EUR
.1~4261;4261;H5;Market;04;8;Cheese;16;South;396;ST;88,71;35054,22;EUR
.1~4263;4263;H5;Market;04;8;Cheese;16;West;1385;ST;89,12;123332,72;EUR
.1~4271;4271;H5;Market;04;8;Ice Cream;16;North;983;ST;49,51;48814,9;EUR
.1~4295;4295;H5;Market;05;9;Cheese;16;North;418;ST;89,52;37441,1;EUR
.1~4303;4303;H5;Market;05;9;Cream;16;South;1024;ST;76,51;78102,9;EUR
.1~4305;4305;H5;Market;05;9;Cream;16;West;96;ST;75,68;7340,7;EUR
.1~4313;4313;H5;Market;05;9;Milk;16;North;3068;ST;29,21;89439,6;EUR
.1~4317;4317;H5;Market;05;9;Milk;16;West;1054;ST;28,18;29523,4;EUR
.1~4323;4323;H5;Market;05;9;Yoghurt;16;West;252;ST;30,58;7739,2;EUR
